Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0DqzvxL3lKE45ygzXQ1iMM,0kjtAQI9niv8tH33QkhuuM,if seven years by saosin was a dream pop song,if seven years by saosin was a dream pop song,Quite Quiet,16/2/2023,185671,3,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T19:39:25Z,singaporean indie,0.621,0.308,9,-13.872,1,0.0342,0.36,0.841,0.147,0.722,129.956,4
0Lz1KbmHnz5mGHVGkOweMg,0kjtAQI9niv8tH33QkhuuM,possibly maybe probably no,Mayhem At Alpaca World,Quite Quiet,3/3/2023,190208,2,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T19:39:38Z,singaporean indie,0.704,0.0693,7,-21.607,1,0.0415,0.891,0.000495,0.103,0.314,120.059,3
5N1tZkqvD1OGCgyyGcfqjz,0kjtAQI9niv8tH33QkhuuM,jupiter,jupiter,Quite Quiet,12/12/2023,224310,2,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-24T17:56:11Z,singaporean indie,0.701,0.488,9,-8.836,1,0.0347,0.483,0.42,0.0762,0.562,120.041,4
4LuFBfZc4Z2zK8UG6TXJJ8,"5SHLzMrp2UTCx9wWQZZMSO,6XIQA68RlE9iMBO4RlNyY5,3kMQqBeoPDHyUHDk0nbIi8",Westside Bedside,THATS Y V COMES AFTER U,"Ravisreal,Knwn,730BEDSIDE",30/9/2022,204137,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:23Z,,0.531,0.874,8,-6.481,0,0.278,0.31,0.00000119,0.25,0.746,86.881,4
2KFTNtoEwl12ACEoWVeF02,5CNHIyCLT2jMGpO3re7Mjf,About Time,The Parallax Error and Saints Amongst Sinners Split,Saints Amongst Sinners,8/4/2019,210077,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:27Z,singaporean indie,0.2,0.973,4,-5.13,1,0.334,0.000426,0.145,0.665,0.335,170.087,4
0zVoubUI8zaF2NwFXfl3EU,5CNHIyCLT2jMGpO3re7Mjf,Up 2 Day,The Parallax Error and Saints Amongst Sinners Split,Saints Amongst Sinners,8/4/2019,313522,2,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:27Z,singaporean indie,0.571,0.7,0,-7.891,1,0.0325,0.0204,0.576,0.248,0.205,115.084,4
3OTbU8KQIVOPQj0SkycmFI,5CNHIyCLT2jMGpO3re7Mjf,Falter,The Parallax Error and Saints Amongst Sinners Split,Saints Amongst Sinners,8/4/2019,338574,3,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:27Z,singaporean indie,0.429,0.823,4,-7.264,1,0.0428,0.0304,0.54,0.101,0.0791,116.31,4
2qAjphROjQP21BXY9CqPvi,5CNHIyCLT2jMGpO3re7Mjf,Ikhlas,Y/OURS,Saints Amongst Sinners,5/11/2021,306176,5,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:59Z,singaporean indie,0.317,0.697,4,-10.317,1,0.0635,0.122,0.127,0.357,0.419,123.994,4
54wODWLBm4Zb8efwCDQcwk,5CNHIyCLT2jMGpO3re7Mjf,Mattgnawlia,Y/OURS,Saints Amongst Sinners,5/11/2021,156923,4,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:59Z,singaporean indie,0.743,0.485,11,-13.953,1,0.0374,0.59,0.0636,0.132,0.156,103.993,4
5tO1V8RQAMZ9EwHNuavR2f,5CNHIyCLT2jMGpO3re7Mjf,Labyrinth,Y/OURS,Saints Amongst Sinners,5/11/2021,54000,6,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:59Z,singaporean indie,0.234,0.0306,4,-21.809,1,0.0347,0.924,0.789,0.112,0.0599,79.595,4
05h8kmSjKiZoxujVioIFkz,5CNHIyCLT2jMGpO3re7Mjf,Fealty,Y/OURS,Saints Amongst Sinners,5/11/2021,224250,3,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:59Z,singaporean indie,0.421,0.693,4,-8.724,1,0.0339,0.0273,0.708,0.226,0.46,128.037,4
5V0r5lCO6Qelzg2ZRoyTbY,5CNHIyCLT2jMGpO3re7Mjf,Enigma,Y/OURS,Saints Amongst Sinners,5/11/2021,352750,3,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T14:16:59Z,singaporean indie,0.258,0.642,6,-8.005,0,0.0382,0.115,0.0416,0.0911,0.184,98.036,4
708hhaGa9pOY24292vuhs4,0upIlmBBjCMoLd0WTaWv3D,The Sweetest,The Other End of the Receiver,Serenaide,15/1/2005,266173,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:51:11Z,,0.508,0.704,9,-7.134,1,0.0471,0.334,0.0000106,0.232,0.533,142.106,4
7xKfL2NhK31v066FUzihwA,0upIlmBBjCMoLd0WTaWv3D,Furry Animal Fury,The Other End of the Receiver,Serenaide,15/1/2005,291613,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:51:11Z,,0.516,0.726,9,-7.19,1,0.0898,0.251,0,0.178,0.226,144.479,4
0ttfYkVJH0PWrIRVRjwgHH,0upIlmBBjCMoLd0WTaWv3D,Lonely Bedroom Encounters,The Other End of the Receiver,Serenaide,15/1/2005,343400,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:51:11Z,,0.366,0.639,9,-7.034,0,0.0284,0.0321,0.00000325,0.0914,0.356,107.184,4
7pBnshd2yqUCpdNAxBX8FI,0upIlmBBjCMoLd0WTaWv3D,Midnight,The Other End of the Receiver,Serenaide,15/1/2005,323146,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:51:11Z,,0.663,0.59,7,-7.935,1,0.0326,0.458,0.000141,0.235,0.852,112.723,4
4AzNNvvYMKgFZIaWfrhz7z,0upIlmBBjCMoLd0WTaWv3D,Would You Like to Hear It Too?,The Other End of the Receiver,Serenaide,15/1/2005,296573,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:51:11Z,,0.527,0.736,9,-8.16,1,0.0301,0.228,0.00000298,0.118,0.649,136.843,4
0RYPAllOiomQC96eP6kKxA,3kMQqBeoPDHyUHDk0nbIi8,H O N E Y,Yung Babylon X 730BEDSIDE,730BEDSIDE,20/9/2022,100310,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:01Z,,0.495,0.464,3,-18.726,0,0.67,0.952,0.731,0.104,0.567,82.603,1
0cDa2Atpo94DBL7D7b9SKf,"3kMQqBeoPDHyUHDk0nbIi8,33chKWCHDZeHC8y5AZnJdX",FUK SWAG,Yung Babylon X 730BEDSIDE,"730BEDSIDE,Yung Babylon",20/9/2022,144892,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:01Z,,0.488,0.617,1,-11.587,0,0.175,0.544,0,0.225,0.765,80.933,4
5jtcs8WPIFHkNX7V8LZ3D1,3kMQqBeoPDHyUHDk0nbIi8,THE RUNAWAYS,Yung Babylon X 730BEDSIDE,730BEDSIDE,20/9/2022,220682,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:01Z,,0.757,0.58,0,-11.749,1,0.126,0.71,0.0594,0.0831,0.667,96.037,4
20fE82z2ElK1Ge4qqIFUlC,"3kMQqBeoPDHyUHDk0nbIi8,33chKWCHDZeHC8y5AZnJdX",SIDE-B,Yung Babylon X 730BEDSIDE,"730BEDSIDE,Yung Babylon",20/9/2022,216224,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:01Z,,0.68,0.462,2,-13.526,0,0.0477,0.708,0.000145,0.222,0.543,98.981,4
0esfUPKTYqSUoqT6ZZbiXz,3kMQqBeoPDHyUHDk0nbIi8,MY CIGGY,Yung Babylon X 730BEDSIDE,730BEDSIDE,20/9/2022,64643,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:01Z,,0.709,0.362,2,-17.127,1,0.0365,0.217,0.933,0.109,0.754,102.059,4
37W53I4cMUM4kOm5FRFr9F,"3kMQqBeoPDHyUHDk0nbIi8,33chKWCHDZeHC8y5AZnJdX",YUNG BOSS(A),Yung Babylon X 730BEDSIDE,"730BEDSIDE,Yung Babylon",20/9/2022,119629,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:01Z,,0.608,0.394,4,-14.51,1,0.0391,0.99,0.822,0.912,0.751,110.009,4
06g9yuGXdiagsTOkzU0nF3,3kMQqBeoPDHyUHDk0nbIi8,SOCIALPEDIA*,SOCIALPEDIA*,730BEDSIDE,22/2/2023,213000,2,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T20:28:07Z,,0.491,0.724,9,-6.757,1,0.228,0.00562,0.0112,0.387,0.449,159.935,4
3cGb16o4GHufhLT4E8YiPH,1AD9UXkTQFNndYncpAK4dm,Seaside Daydreams,"Seaside Daydreams/Lying, on the moon (with you)/Dear z-word",sleepydays,23/3/2022,287100,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:57:55Z,,0.301,0.55,8,-11.384,1,0.0477,0.467,0.91,0.0885,0.37,130.069,4
3wXj2I7XaaL6yHboQg3Kcv,1AD9UXkTQFNndYncpAK4dm,"Lying, on the moon (with you)","Seaside Daydreams/Lying, on the moon (with you)/Dear z-word",sleepydays,23/3/2022,195740,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:57:55Z,,0.227,0.578,9,-10.393,1,0.0332,0.0431,0.519,0.238,0.225,91.729,4
4rOJwYnZ5uhhLqEcpZRsHD,1AD9UXkTQFNndYncpAK4dm,Dear z-word,"Seaside Daydreams/Lying, on the moon (with you)/Dear z-word",sleepydays,23/3/2022,215057,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:57:55Z,,0.273,0.229,9,-12.462,1,0.027,0.952,0.293,0.0845,0.0683,107.177,4
1y8c2wxUeTp1NSqbPlSxLO,1AD9UXkTQFNndYncpAK4dm,intentions,intentions,sleepydays,12/7/2022,328071,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:58:03Z,,0.242,0.413,9,-16.279,1,0.0492,0.969,0.124,0.852,0.565,183.548,3
6Hcv6AVi8hzh2zUSHXnAKE,1AD9UXkTQFNndYncpAK4dm,"She Loves Me, Not",man does she really loves me?? man i feel drained out,sleepydays,15/12/2022,197630,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:58:09Z,,0.266,0.734,3,-6.554,1,0.0332,0.607,0.943,0.2,0.58,87.268,4
55zpilkMgtsNJT2f7GgAAo,1AD9UXkTQFNndYncpAK4dm,Drained,man does she really loves me?? man i feel drained out,sleepydays,15/12/2022,71929,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:58:09Z,,0.166,0.935,7,-7.121,0,0.064,0.0242,0.519,0.328,0.0589,94.52,4
4K7UBo7SzA9gn56iJKzYuL,1AD9UXkTQFNndYncpAK4dm,If Only,Cool Girl,sleepydays,18/3/2023,103680,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:58:15Z,,0.259,0.491,6,-10.897,0,0.0505,0.806,0.0604,0.155,0.461,121.853,4
5qDmuJhmkY5gwtUAXojqp7,1AD9UXkTQFNndYncpAK4dm,To You,Cool Girl,sleepydays,18/3/2023,175202,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-30T04:58:15Z,,0.328,0.524,2,-11.032,1,0.0368,0.249,0.079,0.111,0.61,83.14,4
51QrtdmL31Xyu9MtikaSDu,1AD9UXkTQFNndYncpAK4dm,Growth,Growth,sleepydays,5/12/2023,105586,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-05T10:16:21Z,,0.395,0.194,11,-27.575,1,0.0459,0.943,0.975,0.724,0.358,90.019,4
2QKeQ8C2bQyqIlV1Njt1g5,"2gj35CRyiuvuJ5VzjkX52i,1j8QyWpOJKAe6Iw2KvEg2j",Air Guitar - Audiotree Live version,Sobs on Audiotree Live,"Sobs,Audiotree",25/5/2023,179093,9,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-26T04:06:59Z,"bubblegrunge,singaporean indie",0.6,0.758,2,-9.604,1,0.0374,0.0063,0.0157,0.377,0.724,127.974,4
3pCwC16SAcc1nnjOqyj9dA,"2gj35CRyiuvuJ5VzjkX52i,1j8QyWpOJKAe6Iw2KvEg2j",Last Resort - Audiotree Live version,Sobs on Audiotree Live,"Sobs,Audiotree",25/5/2023,209832,7,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-26T04:06:59Z,"bubblegrunge,singaporean indie",0.588,0.868,0,-8.776,1,0.0365,0.00117,0.0742,0.479,0.593,122.039,4
2WO0C6PE4HpzV69RkegocH,"2gj35CRyiuvuJ5VzjkX52i,1j8QyWpOJKAe6Iw2KvEg2j",Telltale Signs - Audiotree Live version,Sobs on Audiotree Live,"Sobs,Audiotree",25/5/2023,290969,8,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-26T04:06:59Z,"bubblegrunge,singaporean indie",0.522,0.834,8,-9.342,1,0.045,0.000894,0.0208,0.548,0.634,124.99,4
3pAD3OuSnohihhnDonrjsQ,"2gj35CRyiuvuJ5VzjkX52i,1j8QyWpOJKAe6Iw2KvEg2j",Catflap - Audiotree Live version,Sobs on Audiotree Live,"Sobs,Audiotree",25/5/2023,174837,7,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-26T04:06:59Z,"bubblegrunge,singaporean indie",0.611,0.845,7,-10.104,1,0.0507,0.0235,0.00319,0.166,0.507,126.086,4
2nzRTyYpE5pVOYV2O147kg,"2gj35CRyiuvuJ5VzjkX52i,1j8QyWpOJKAe6Iw2KvEg2j",LOML - Audiotree Live version,Sobs on Audiotree Live,"Sobs,Audiotree",25/5/2023,254326,7,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-12-26T04:06:59Z,"bubblegrunge,singaporean indie",0.494,0.769,6,-9.246,1,0.0492,0.00251,0.00416,0.103,0.315,138.021,4
4P84PcZC9TnIGsP72VaHB3,6Z0T1KF8wt3KwBa7z0STZ7,Any Day Is Fine,Stellarium,Stellarium,15/12/2009,329386,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.281,0.416,11,-5.64,1,0.0504,0.000769,0.809,0.0534,0.266,120.228,4
0iJ7s1i1DRNpEUrnUDrFrl,6Z0T1KF8wt3KwBa7z0STZ7,Chocolate & Strawberry,Stellarium,Stellarium,15/12/2009,206026,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.175,0.977,2,-3.579,1,0.0567,0.00000964,0.478,0.33,0.117,147.928,4
1P2JWn4OWiD6CezyqlKH2U,6Z0T1KF8wt3KwBa7z0STZ7,Harbinger,Stellarium,Stellarium,15/12/2009,338746,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.202,0.866,7,-5.084,1,0.058,0.000232,0.932,0.163,0.261,125.842,4
66nyC4rI9mFHgluf8knkw4,6Z0T1KF8wt3KwBa7z0STZ7,Vertigo,Stellarium,Stellarium,15/12/2009,199053,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.397,0.942,4,-4.93,1,0.0542,0.0000858,0.79,0.0435,0.0982,119.99,4
5InsV1FJ3i3U2aUjTwrplM,6Z0T1KF8wt3KwBa7z0STZ7,Paddle Pop,Stellarium,Stellarium,15/12/2009,326760,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.17,0.931,7,-4.521,1,0.0757,0.0000334,0.321,0.0688,0.257,119.209,4
2X3Q73vo6qFV8r3bMy0jxi,6Z0T1KF8wt3KwBa7z0STZ7,The Grass Is Greener,Stellarium,Stellarium,15/12/2009,210226,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.32,0.789,0,-6.041,1,0.0342,0.000387,0.829,0.083,0.144,90.075,4
2s5pJFeQo6KPWy8VfMY2Br,6Z0T1KF8wt3KwBa7z0STZ7,Tomorrow's Monday,Stellarium,Stellarium,15/12/2009,311280,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.32,0.366,0,-8.604,1,0.0534,0.00129,0.806,0.403,0.107,119.914,4
1dFZInXPyGeUIxvx6Z2yqB,6Z0T1KF8wt3KwBa7z0STZ7,Fader,Stellarium,Stellarium,15/12/2009,373866,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.145,0.976,2,-3.325,1,0.0984,0.0000375,0.872,0.227,0.0781,143.545,4
5un10gkFhKF7Qy2l6YNsYU,6Z0T1KF8wt3KwBa7z0STZ7,Dead Nebula,Stellarium,Stellarium,15/12/2009,570445,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.141,0.961,2,-8.256,1,0.0563,0.0000813,0.883,0.0839,0.232,150.003,4
5JLB6apkplComCFFzdHgS3,6Z0T1KF8wt3KwBa7z0STZ7,Summer Bloodbath (Hidden Track) - Discoditto Remix,Stellarium,Stellarium,15/12/2009,196394,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:31Z,singaporean indie,0.0974,0.936,4,-7.401,1,0.079,0.0766,0.925,0.105,0.0376,159.891,4
5SeBGuUCDT4KjkJU4OuDYy,6Z0T1KF8wt3KwBa7z0STZ7,Summer Bloodbath,Untitled,Stellarium,2/8/2019,237345,1,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.103,0.705,4,-4.484,1,0.0597,0.00000744,0.909,0.342,0.43,156.493,4
1JWYjmwQNvxDsuMse5UfbY,6Z0T1KF8wt3KwBa7z0STZ7,Paradox,Untitled,Stellarium,2/8/2019,265601,8,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.123,0.964,9,-3.433,1,0.113,0.00000178,0.904,0.153,0.101,147.642,4
33GAtBjVH0ygjSrkKCACS8,6Z0T1KF8wt3KwBa7z0STZ7,Io,Untitled,Stellarium,2/8/2019,442479,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.162,0.897,9,-4.712,1,0.0549,0.00000907,0.892,0.273,0.127,99.883,4
2TPHi6X3oQlEyK8aziUDom,6Z0T1KF8wt3KwBa7z0STZ7,Still,Untitled,Stellarium,2/8/2019,218201,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.249,0.879,0,-4.944,1,0.0451,0.00000253,0.929,0.0657,0.492,84.849,4
2nGkxQkmXiVR7WQRHsbJSE,6Z0T1KF8wt3KwBa7z0STZ7,You Die / Inside,Untitled,Stellarium,2/8/2019,435657,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.2,0.455,7,-8.926,1,0.0367,0.000644,0.593,0.248,0.0415,120.233,4
5rJegOiwEBKyqpyDx8iLUF,6Z0T1KF8wt3KwBa7z0STZ7,Space Candy,Untitled,Stellarium,2/8/2019,159779,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.293,0.999,0,-4.34,1,0.0945,0.00000128,0.926,0.259,0.0346,101.576,4
1WoMmexOZOWHCPStmXCOrv,6Z0T1KF8wt3KwBa7z0STZ7,Dynasty,Untitled,Stellarium,2/8/2019,516810,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.0771,0.981,9,-4.988,1,0.168,0.00000424,0.755,0.203,0.0386,175.292,4
4mGitz9LLiwylzL200ZP7A,6Z0T1KF8wt3KwBa7z0STZ7,Punkchet,Untitled,Stellarium,2/8/2019,176532,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.229,0.843,4,-3.579,1,0.0599,0.0000575,0.942,0.11,0.209,159.986,4
5H7Vil6LjWMkiEopAtzBPJ,6Z0T1KF8wt3KwBa7z0STZ7,Down,Untitled,Stellarium,2/8/2019,282345,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T12:56:59Z,singaporean indie,0.189,0.951,2,-3.396,1,0.0659,0.0000954,0.887,0.0891,0.15,160.001,4
2cgQohuatBXQNU4p0etP1F,6nRhwtv2bwuDvPijPCjcie,Intro,Strawberry Feels,Subsonic Eye,21/4/2017,46273,7,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.169,0.107,7,-21.977,1,0.0515,0.339,0.944,0.115,0.0335,65.68,4
1xq2FYpcqkYgn5z5KssVMO,6nRhwtv2bwuDvPijPCjcie,Illiterate Stars,Strawberry Feels,Subsonic Eye,21/4/2017,115669,12,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.475,0.781,7,-7.469,1,0.0321,0.117,0.287,0.215,0.201,134.982,4
0aOXPUu7iehqPURjSkxadH,6nRhwtv2bwuDvPijPCjcie,In Limbo,Strawberry Feels,Subsonic Eye,21/4/2017,201812,9,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.485,0.83,11,-7.564,0,0.0352,0.143,0.229,0.179,0.499,135.109,4
0j8WCVMHOWHtatm8WvszIw,6nRhwtv2bwuDvPijPCjcie,178,Strawberry Feels,Subsonic Eye,21/4/2017,157000,7,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.545,0.487,5,-16.348,1,0.035,0.374,0.5,0.378,0.375,109.981,4
25swUCWAFGoHoalWF3oRMj,6nRhwtv2bwuDvPijPCjcie,Early Girl,Strawberry Feels,Subsonic Eye,21/4/2017,27000,0,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.226,0.151,2,-20.578,1,0.0651,0.956,0.118,0.197,0.057,75.434,4
5tl1Jbeer26gAvUMBRPD2h,6nRhwtv2bwuDvPijPCjcie,You in the Pleasant Things,Strawberry Feels,Subsonic Eye,21/4/2017,168000,11,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.426,0.696,10,-11.576,1,0.0426,0.00136,0.0119,0.337,0.434,145.007,4
0NWtKPViEo1ex91iBhXO8M,6nRhwtv2bwuDvPijPCjcie,2daze,Strawberry Feels,Subsonic Eye,21/4/2017,214124,10,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.601,0.519,2,-15.566,1,0.0343,0.57,0.184,0.138,0.263,120.004,4
27uDmANhyB6RhgCvwQnDhm,6nRhwtv2bwuDvPijPCjcie,I Think I've Entered the Void,Strawberry Feels,Subsonic Eye,21/4/2017,275500,9,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:01Z,"5th wave emo,singaporean indie",0.101,0.876,4,-7.611,1,0.0834,0.00549,0.404,0.261,0.155,75.615,4
682aW3sraP7Jky8oX8EsjH,6nRhwtv2bwuDvPijPCjcie,Stranded,Dive Into,Subsonic Eye,14/9/2018,259258,9,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:19Z,"5th wave emo,singaporean indie",0.317,0.595,11,-8.052,1,0.036,0.0263,0.848,0.356,0.199,145.076,4
6UjMwHhXe3wdrIy4VmmOLq,6nRhwtv2bwuDvPijPCjcie,Blue Dream,Dive Into,Subsonic Eye,14/9/2018,98027,9,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:19Z,"5th wave emo,singaporean indie",0.514,0.44,0,-11.681,1,0.0498,0.902,0.768,0.106,0.132,168.1,3
3t3scyFzZR6d2SJGXnSqUU,6nRhwtv2bwuDvPijPCjcie,Last Day,Dive Into,Subsonic Eye,14/9/2018,310102,10,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:19Z,"5th wave emo,singaporean indie",0.344,0.764,4,-7.691,1,0.041,0.0688,0.92,0.103,0.0863,77.493,4
4FqRzYia1DM0MvJhgVbGyb,6nRhwtv2bwuDvPijPCjcie,Sorry,Dive Into,Subsonic Eye,14/9/2018,296204,7,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:19Z,"5th wave emo,singaporean indie",0.45,0.681,8,-9.273,1,0.0404,0.0802,0.791,0.207,0.137,124.972,4
40JQyiZOKRajbMcNpOMmhU,6nRhwtv2bwuDvPijPCjcie,Snake Outside,Dive Into,Subsonic Eye,14/9/2018,205119,5,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:19Z,"5th wave emo,singaporean indie",0.411,0.464,9,-10.983,1,0.0402,0.979,0.91,0.168,0.444,145.922,4
7vFNKV7ICElbXjxE4bnkO1,6nRhwtv2bwuDvPijPCjcie,Summer Child,Bedroom Sessions,Subsonic Eye,27/5/2020,146000,3,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:43Z,"5th wave emo,singaporean indie",0.564,0.449,9,-14.073,1,0.0628,0.776,0.805,0.105,0.348,76.07,4
3DVXVCiUV7kpsgP1J3gQl6,6nRhwtv2bwuDvPijPCjcie,How Are You Feeling,Bedroom Sessions,Subsonic Eye,27/5/2020,124750,3,spotify:user:lqajbhk923vkq8v464wumf1yb,2023-10-29T13:00:43Z,"5th wave emo,singaporean indie",0.509,0.387,7,-13.167,1,0.0328,0.885,0.00539,0.117,0.161,118.394,4
